
-------------------------------------------------------------------------------------
SELECT ms_nazwa_miasta,ul_nazwa_ulicy,ul_sym_ul,ob_nr_domu,ob_plec,count(*) FROM ewd_obywatele,ewd_miasta,ewd_ulice 
WHERE ob_status IN('S','C') AND 
ob_ms_kod_miasta=ms_kod_miasta AND ob_ul_kod_ulicy=ul_kod_ulicy GROUP BY ms_nazwa_miasta, ul_nazwa_ulicy, ul_sym_ul, ob_nr_domu, ob_plec 
ORDER BY ms_nazwa_miasta, ul_nazwa_ulicy, ul_sym_ul, ob_nr_domu, ob_plec;
---------------------------------------------------------------------------------

"MS_NAZWA_MIASTA";"UL_NAZWA_ULICY";"UL_SYM_UL";"OB_NR_DOMU";"OB_PLEC";"COUNT(*)"
"S£UPSK";"ANDRZEJA ZAUCHY";"46046";"81";"¯";3
"S£UPSK";"ANDRZEJA ZAUCHY";"46046";"85";"M";3
"S£UPSK";"ANDRZEJA ZAUCHY";"46046";"85";"¯";3
"S£UPSK";"ANDRZEJA ZAUCHY";"46046";"87";"¯";2
"S£UPSK";"ANDRZEJA ZAUCHY";"46046";"89";"M";3
"S£UPSK";"ANDRZEJA ZAUCHY";"46046";"89";"¯";4
"S£UPSK";"ANDRZEJA ZAUCHY";"46046";"9";"M";2
"S£UPSK";"ANDRZEJA ZAUCHY";"46046";"9";"¯";2
"S£UPSK";"ANDRZEJA ZAUCHY";"46046";"91";"M";2
"S£UPSK";"ANDRZEJA ZAUCHY";"46046";"91";"¯";2
"S£UPSK";"ANDRZEJA ZAUCHY";"46046";"93";"M";1
"S£UPSK";"ANDRZEJA ZAUCHY";"46046";"93";"¯";3
"S£UPSK";"ANDRZEJA ZAUCHY";"46046";"95";"M";1
"S£UPSK";"ANDRZEJA ZAUCHY";"46046";"95";"¯";2
"S£UPSK";"ANDRZEJA ZAUCHY";"46046";"97";"M";1
"S£UPSK";"ANDRZEJA ZAUCHY";"46046";"97";"¯";1
"S£UPSK";"ANDRZEJA ZAUCHY";"46046";"99";"M";2
"S£UPSK";"ANDRZEJA ZAUCHY";"46046";"99";"¯";3
"S£UPSK";"ANNY GRYFITKI";"06289";"1";"M";28
"S£UPSK";"ANNY GRYFITKI";"06289";"1";"¯";42
"S£UPSK";"ANNY GRYFITKI";"06289";"2";"M";100
"S£UPSK";"ANNY GRYFITKI";"06289";"2";"¯";139
"S£UPSK";"ANNY GRYFITKI";"06289";"3";"M";50
"S£UPSK";"ANNY GRYFITKI";"06289";"3";"¯";43
"S£UPSK";"ANNY GRYFITKI";"06289";"5";"M";30
"S£UPSK";"ANNY GRYFITKI";"06289";"5";"¯";53
"S£UPSK";"ANNY GRYFITKI";"06289";"7";"M";61
"S£UPSK";"ANNY GRYFITKI";"06289";"7";"¯";81
"S£UPSK";"ANNY £AJMING";"38322";"4";"M";4
"S£UPSK";"ANNY £AJMING";"38322";"4";"¯";13
"S£UPSK";"ANNY £AJMING";"38322";"5";"M";10
"S£UPSK";"ANNY £AJMING";"38322";"5";"¯";14
"S£UPSK";"ANNY £AJMING";"38322";"7";"M";1
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"1";"M";5
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"1";"¯";2
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"10";"¯";1
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"11";"¯";2
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"12";"¯";3
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"13";"M";1
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"13";"¯";1
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"14";"M";3
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"14";"¯";3
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"16";"M";3
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"16";"¯";2
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"17";"M";1
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"17";"¯";3
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"19";"M";1
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"2";"M";3
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"2";"¯";1
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"3";"M";2
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"3";"¯";2
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"4";"M";2
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"4";"¯";4
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"5";"M";2
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"5";"¯";2
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"6";"M";1
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"6";"¯";2
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"7";"M";2
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"7";"¯";2
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"8";"M";3
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"8";"¯";4
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"9";"M";1
"S£UPSK";"ANNY WALENTYNOWICZ";"23275";"9";"¯";2
"S£UPSK";"ANTONIEGO MADALIÑSKIEGO";"32202";"11";"M";1
"S£UPSK";"ANTONIEGO MADALIÑSKIEGO";"32202";"11";"¯";3
"S£UPSK";"ANTONIEGO MADALIÑSKIEGO";"32202";"13";"M";1
"S£UPSK";"ANTONIEGO MADALIÑSKIEGO";"32202";"13";"¯";2
"S£UPSK";"ANTONIEGO MADALIÑSKIEGO";"32202";"13A";"¯";4
"S£UPSK";"ANTONIEGO MADALIÑSKIEGO";"32202";"13B";"M";1
"S£UPSK";"ANTONIEGO MADALIÑSKIEGO";"32202";"13B";"¯";1
"S£UPSK";"ANTONIEGO MADALIÑSKIEGO";"32202";"13B<";"M";1
"S£UPSK";"ANTONIEGO MADALIÑSKIEGO";"32202";"13C";"M";2
"S£UPSK";"ANTONIEGO MADALIÑSKIEGO";"32202";"13C";"¯";4
"S£UPSK";"ANTONIEGO MADALIÑSKIEGO";"32202";"3";"M";2
"S£UPSK";"ANTONIEGO MADALIÑSKIEGO";"32202";"3";"¯";2
"S£UPSK";"ANTONIEGO MADALIÑSKIEGO";"32202";"5";"M";1
"S£UPSK";"ANTONIEGO MADALIÑSKIEGO";"32202";"5";"¯";1
"S£UPSK";"ANTONIEGO MADALIÑSKIEGO";"32202";"5A";"M";2
"S£UPSK";"ANTONIEGO MADALIÑSKIEGO";"32202";"5A";"¯";1
"S£UPSK";"ANTONIEGO MADALIÑSKIEGO";"32202";"7";"¯";1
"S£UPSK";"ANTONIEGO MADALIÑSKIEGO";"32202";"9";"M";4
"S£UPSK";"ANTONIEGO MADALIÑSKIEGO";"32202";"9";"¯";2
"S£UPSK";"ARKADEGO FIEDLERA";"04971";"1";"¯";1
"S£UPSK";"ARKADEGO FIEDLERA";"04971";"11";"M";2
"S£UPSK";"ARKADEGO FIEDLERA";"04971";"11";"¯";1
"S£UPSK";"ARKADEGO FIEDLERA";"04971";"13";"M";1
"S£UPSK";"ARKADEGO FIEDLERA";"04971";"13";"¯";1
"S£UPSK";"ARKADEGO FIEDLERA";"04971";"15";"M";1
"S£UPSK";"ARKADEGO FIEDLERA";"04971";"15";"¯";1
"S£UPSK";"ARKADEGO FIEDLERA";"04971";"3";"M";2
"S£UPSK";"ARKADEGO FIEDLERA";"04971";"3";"¯";1
"S£UPSK";"ARKADEGO FIEDLERA";"04971";"7";"M";1
"S£UPSK";"ARKADEGO FIEDLERA";"04971";"7";"¯";1
"S£UPSK";"ARKADEGO FIEDLERA";"04971";"9";"M";2
"S£UPSK";"ARKADEGO FIEDLERA";"04971";"9";"¯";2
"S£UPSK";"ARMII KRAJOWEJ";"00432";"10";"M";8
"S£UPSK";"ARMII KRAJOWEJ";"00432";"10";"¯";7
"S£UPSK";"ARMII KRAJOWEJ";"00432";"11";"M";4
"S£UPSK";"ARMII KRAJOWEJ";"00432";"11";"¯";3
"S£UPSK";"ARMII KRAJOWEJ";"00432";"12";"M";3
"S£UPSK";"ARMII KRAJOWEJ";"00432";"12";"¯";1
"S£UPSK";"ARMII KRAJOWEJ";"00432";"13";"M";9
"S£UPSK";"ARMII KRAJOWEJ";"00432";"13";"¯";9
"S£UPSK";"ARMII KRAJOWEJ";"00432";"14";"M";10
"S£UPSK";"ARMII KRAJOWEJ";"00432";"14";"¯";10
"S£UPSK";"ARMII KRAJOWEJ";"00432";"17";"M";7
"S£UPSK";"ARMII KRAJOWEJ";"00432";"17";"¯";3
"S£UPSK";"ARMII KRAJOWEJ";"00432";"18";"M";6
"S£UPSK";"ARMII KRAJOWEJ";"00432";"18";"¯";7
"S£UPSK";"ARMII KRAJOWEJ";"00432";"19";"M";17
"S£UPSK";"ARMII KRAJOWEJ";"00432";"19";"¯";17
"S£UPSK";"ARMII KRAJOWEJ";"00432";"1A";"M";8
"S£UPSK";"ARMII KRAJOWEJ";"00432";"1A";"¯";9
"S£UPSK";"ARMII KRAJOWEJ";"00432";"2";"M";32
"S£UPSK";"ARMII KRAJOWEJ";"00432";"2";"¯";36
"S£UPSK";"ARMII KRAJOWEJ";"00432";"20";"M";4
"S£UPSK";"ARMII KRAJOWEJ";"00432";"20";"¯";3
"S£UPSK";"ARMII KRAJOWEJ";"00432";"22";"M";1
"S£UPSK";"ARMII KRAJOWEJ";"00432";"24A";"¯";1
"S£UPSK";"ARMII KRAJOWEJ";"00432";"26";"M";1
"S£UPSK";"ARMII KRAJOWEJ";"00432";"27";"M";3
"S£UPSK";"ARMII KRAJOWEJ";"00432";"27";"¯";2
"S£UPSK";"ARMII KRAJOWEJ";"00432";"28";"¯";4
"S£UPSK";"ARMII KRAJOWEJ";"00432";"29";"M";1
"S£UPSK";"ARMII KRAJOWEJ";"00432";"29";"¯";1
"S£UPSK";"ARMII KRAJOWEJ";"00432";"30";"M";8
"S£UPSK";"ARMII KRAJOWEJ";"00432";"30";"¯";7
"S£UPSK";"ARMII KRAJOWEJ";"00432";"31";"M";12
"S£UPSK";"ARMII KRAJOWEJ";"00432";"31";"¯";16
"S£UPSK";"ARMII KRAJOWEJ";"00432";"31-OF";"M";4
"S£UPSK";"ARMII KRAJOWEJ";"00432";"31-OF";"¯";5
"S£UPSK";"ARMII KRAJOWEJ";"00432";"32";"M";5
"S£UPSK";"ARMII KRAJOWEJ";"00432";"32";"¯";3
"S£UPSK";"ARMII KRAJOWEJ";"00432";"33";"M";11
"S£UPSK";"ARMII KRAJOWEJ";"00432";"33";"¯";13
"S£UPSK";"ARMII KRAJOWEJ";"00432";"34";"M";12
"S£UPSK";"ARMII KRAJOWEJ";"00432";"34";"¯";14
"S£UPSK";"ARMII KRAJOWEJ";"00432";"35";"M";15
"S£UPSK";"ARMII KRAJOWEJ";"00432";"35";"¯";13
"S£UPSK";"ARMII KRAJOWEJ";"00432";"36";"M";4
"S£UPSK";"ARMII KRAJOWEJ";"00432";"36";"¯";7
"S£UPSK";"ARMII KRAJOWEJ";"00432";"36-OF";"M";2
"S£UPSK";"ARMII KRAJOWEJ";"00432";"36-OF";"¯";3
"S£UPSK";"ARMII KRAJOWEJ";"00432";"37";"M";14
"S£UPSK";"ARMII KRAJOWEJ";"00432";"37";"¯";14
"S£UPSK";"ARMII KRAJOWEJ";"00432";"38";"M";3
"S£UPSK";"ARMII KRAJOWEJ";"00432";"38";"¯";4
"S£UPSK";"ARMII KRAJOWEJ";"00432";"4";"M";7
"S£UPSK";"ARMII KRAJOWEJ";"00432";"4";"¯";9
"S£UPSK";"ARMII KRAJOWEJ";"00432";"5";"M";11
"S£UPSK";"ARMII KRAJOWEJ";"00432";"5";"¯";10
"S£UPSK";"ARMII KRAJOWEJ";"00432";"6";"M";6
"S£UPSK";"ARMII KRAJOWEJ";"00432";"6";"¯";7
"S£UPSK";"ARMII KRAJOWEJ";"00432";"7";"M";11
"S£UPSK";"ARMII KRAJOWEJ";"00432";"7";"¯";12
"S£UPSK";"ARMII KRAJOWEJ";"00432";"8";"¯";6
"S£UPSK";"ARMII KRAJOWEJ";"00432";"9";"M";10
"S£UPSK";"ARMII KRAJOWEJ";"00432";"9";"¯";8
"S£UPSK";"ARTURA GROTTGERA";"06206";"11";"M";61
"S£UPSK";"ARTURA GROTTGERA";"06206";"11";"¯";67
"S£UPSK";"ARTURA GROTTGERA";"06206";"12";"M";46
"S£UPSK";"ARTURA GROTTGERA";"06206";"12";"¯";62
"S£UPSK";"ARTURA GROTTGERA";"06206";"17";"M";17
"S£UPSK";"ARTURA GROTTGERA";"06206";"17";"¯";14
"S£UPSK";"ARTURA GROTTGERA";"06206";"17D";"M";1
"S£UPSK";"ARTURA GROTTGERA";"06206";"17D";"¯";1
"S£UPSK";"ARTURA GROTTGERA";"06206";"17D<";"M";1
"S£UPSK";"ARTURA GROTTGERA";"06206";"17D<";"¯";3
"S£UPSK";"ARTURA GROTTGERA";"06206";"18A";"M";10
"S£UPSK";"ARTURA GROTTGERA";"06206";"18A";"¯";24
"S£UPSK";"ARTURA GROTTGERA";"06206";"20";"M";13
"S£UPSK";"ARTURA GROTTGERA";"06206";"20";"¯";14
"S£UPSK";"ARTURA GROTTGERA";"06206";"20A";"M";1
"S£UPSK";"ARTURA GROTTGERA";"06206";"20A";"¯";1
"S£UPSK";"ARTURA GROTTGERA";"06206";"20B";"M";4
"S£UPSK";"ARTURA GROTTGERA";"06206";"20B";"¯";3
"S£UPSK";"ARTURA GROTTGERA";"06206";"20C";"M";2
"S£UPSK";"ARTURA GROTTGERA";"06206";"20C";"¯";3
"S£UPSK";"ARTURA GROTTGERA";"06206";"21";"M";4
"S£UPSK";"ARTURA GROTTGERA";"06206";"21";"¯";2
"S£UPSK";"ARTURA GROTTGERA";"06206";"22";"M";2
"S£UPSK";"ARTURA GROTTGERA";"06206";"22";"¯";1
"S£UPSK";"ARTURA GROTTGERA";"06206";"23";"M";3
"S£UPSK";"ARTURA GROTTGERA";"06206";"23";"¯";1
"S£UPSK";"ARTURA GROTTGERA";"06206";"26";"M";4
"S£UPSK";"ARTURA GROTTGERA";"06206";"26";"¯";7
"S£UPSK";"ARTURA GROTTGERA";"06206";"27";"M";5
"S£UPSK";"ARTURA GROTTGERA";"06206";"27";"¯";5
"S£UPSK";"ARTURA GROTTGERA";"06206";"28";"M";3
"S£UPSK";"ARTURA GROTTGERA";"06206";"28";"¯";2
"S£UPSK";"ARTURA GROTTGERA";"06206";"29";"M";6
"S£UPSK";"ARTURA GROTTGERA";"06206";"29";"¯";10
"S£UPSK";"ARTURA GROTTGERA";"06206";"3";"M";5
"S£UPSK";"ARTURA GROTTGERA";"06206";"3";"¯";8
"S£UPSK";"ARTURA GROTTGERA";"06206";"30";"M";2
"S£UPSK";"ARTURA GROTTGERA";"06206";"30";"¯";2
"S£UPSK";"ARTURA GROTTGERA";"06206";"31";"M";3
"S£UPSK";"ARTURA GROTTGERA";"06206";"31";"¯";4
"S£UPSK";"ARTURA GROTTGERA";"06206";"32";"M";3
"S£UPSK";"ARTURA GROTTGERA";"06206";"32";"¯";7
"S£UPSK";"ARTURA GROTTGERA";"06206";"33";"M";11
"S£UPSK";"ARTURA GROTTGERA";"06206";"33";"¯";10
"S£UPSK";"ARTURA GROTTGERA";"06206";"3A";"M";8
"S£UPSK";"ARTURA GROTTGERA";"06206";"3A";"¯";13
"S£UPSK";"ARTURA GROTTGERA";"06206";"4";"M";11
"S£UPSK";"ARTURA GROTTGERA";"06206";"4";"¯";8
"S£UPSK";"ARTURA GROTTGERA";"06206";"4A";"M";12
"S£UPSK";"ARTURA GROTTGERA";"06206";"4A";"¯";15
"S£UPSK";"ARTURA GROTTGERA";"06206";"4A<";"M";2
"S£UPSK";"ARTURA GROTTGERA";"06206";"4A<";"¯";1
"S£UPSK";"ARTURA GROTTGERA";"06206";"5";"M";1
"S£UPSK";"ARTURA GROTTGERA";"06206";"6";"M";1
"S£UPSK";"ARTURA GROTTGERA";"06206";"6";"¯";2
"S£UPSK";"ARTURA GROTTGERA";"06206";"7";"M";1
"S£UPSK";"ARTURA GROTTGERA";"06206";"7";"¯";3
"S£UPSK";"ARTURA GROTTGERA";"06206";"8";"M";2
"S£UPSK";"ARTURA GROTTGERA";"06206";"8";"¯";5
"S£UPSK";"ARTURA GROTTGERA";"06206";"9";"M";4
"S£UPSK";"BA£TYCKA";"00656";"1";"M";11
"S£UPSK";"BA£TYCKA";"00656";"1";"¯";18
"S£UPSK";"BA£TYCKA";"00656";"10";"M";2
"S£UPSK";"BA£TYCKA";"00656";"10A";"M";1
"S£UPSK";"BA£TYCKA";"00656";"10A";"¯";4
"S£UPSK";"BA£TYCKA";"00656";"11";"M";10
"S£UPSK";"BA£TYCKA";"00656";"11";"¯";10
"S£UPSK";"BA£TYCKA";"00656";"12";"M";8
"S£UPSK";"BA£TYCKA";"00656";"12";"¯";6
"S£UPSK";"BA£TYCKA";"00656";"13";"M";5
"S£UPSK";"BA£TYCKA";"00656";"13";"¯";5
"S£UPSK";"BA£TYCKA";"00656";"15";"M";7
"S£UPSK";"BA£TYCKA";"00656";"15";"¯";10
"S£UPSK";"BA£TYCKA";"00656";"2";"M";12
"S£UPSK";"BA£TYCKA";"00656";"2";"¯";9
"S£UPSK";"BA£TYCKA";"00656";"29";"¯";1
"S£UPSK";"BA£TYCKA";"00656";"30";"M";22
"S£UPSK";"BA£TYCKA";"00656";"30";"¯";27
"S£UPSK";"BA£TYCKA";"00656";"30A";"M";11
"S£UPSK";"BA£TYCKA";"00656";"30A";"¯";14
"S£UPSK";"BA£TYCKA";"00656";"31";"M";1
"S£UPSK";"BA£TYCKA";"00656";"31";"¯";2
"S£UPSK";"BA£TYCKA";"00656";"5";"M";15
"S£UPSK";"BA£TYCKA";"00656";"5";"¯";16
"S£UPSK";"BA£TYCKA";"00656";"6";"M";10
"S£UPSK";"BA£TYCKA";"00656";"6";"¯";17
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"1";"M";37
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"1";"¯";33
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"17";"M";2
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"17";"¯";3
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"19";"M";1
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"19";"¯";1
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"2";"M";46
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"2";"¯";51
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"21";"M";3
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"21";"¯";4
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"3";"M";34
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"3";"¯";38
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"4";"M";52
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"4";"¯";53
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"5-23";"M";2
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"5-23";"¯";5
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"6";"M";43
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"6";"¯";52
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"8";"M";49
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"8";"¯";47
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"9";"M";1
"S£UPSK";"BATALIONÓW CH£OPSKICH";"00868";"9";"¯";1
"S£UPSK";"BITWY WARSZAWSKIEJ";"19385";"2";"M";38
"S£UPSK";"BITWY WARSZAWSKIEJ";"19385";"2";"¯";40
"S£UPSK";"BITWY WARSZAWSKIEJ";"19385";"3";"M";39
"S£UPSK";"BITWY WARSZAWSKIEJ";"19385";"3";"¯";50
"S£UPSK";"BITWY WARSZAWSKIEJ";"19385";"4";"M";29
"S£UPSK";"BITWY WARSZAWSKIEJ";"19385";"4";"¯";38
"S£UPSK";"BITWY WARSZAWSKIEJ";"19385";"5";"M";39
"S£UPSK";"BITWY WARSZAWSKIEJ";"19385";"5";"¯";50
"S£UPSK";"BITWY WARSZAWSKIEJ";"19385";"6";"M";22
"S£UPSK";"BITWY WARSZAWSKIEJ";"19385";"6";"¯";40
"S£UPSK";"BITWY WARSZAWSKIEJ";"19385";"7";"M";36
"S£UPSK";"BITWY WARSZAWSKIEJ";"19385";"7";"¯";43
"S£UPSK";"BITWY WARSZAWSKIEJ";"19385";"7A";"M";2
"S£UPSK";"BITWY WARSZAWSKIEJ";"19385";"7A";"¯";2
"S£UPSK";"BITWY WARSZAWSKIEJ";"19385";"8";"M";34
"S£UPSK";"BITWY WARSZAWSKIEJ";"19385";"8";"¯";28
"S£UPSK";"BITWY WARSZAWSKIEJ";"19385";"9";"M";44
"S£UPSK";"BITWY WARSZAWSKIEJ";"19385";"9";"¯";43
"S£UPSK";"BOGUS£AWA X";"01601";"1";"M";47
"S£UPSK";"BOGUS£AWA X";"01601";"1";"¯";57
"S£UPSK";"BOGUS£AWA X";"01601";"2";"M";78
"S£UPSK";"BOGUS£AWA X";"01601";"2";"¯";116
"S£UPSK";"BOGUS£AWA X";"01601";"2A";"M";54
"S£UPSK";"BOGUS£AWA X";"01601";"2A";"¯";56
"S£UPSK";"BOGUS£AWA X";"01601";"3";"M";38
"S£UPSK";"BOGUS£AWA X";"01601";"3";"¯";63
"S£UPSK";"BOGUS£AWA X";"01601";"4";"M";39
"S£UPSK";"BOGUS£AWA X";"01601";"4";"¯";42
"S£UPSK";"BOGUS£AWA X";"01601";"5";"M";56
"S£UPSK";"BOGUS£AWA X";"01601";"5";"¯";63
"S£UPSK";"BOGUS£AWA X";"01601";"6";"M";71
"S£UPSK";"BOGUS£AWA X";"01601";"6";"¯";71
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"10";"M";1
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"10";"¯";1
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"11";"M";1
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"11";"¯";2
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"11A<";"M";1
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"11A<";"¯";1
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"11B<";"M";2
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"12A";"M";1
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"12A";"¯";3
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"12B";"M";1
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"14";"M";6
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"14";"¯";6
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"15";"¯";2
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"15B";"M";3
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"15B";"¯";1
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"16";"M";12
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"16";"¯";10
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"18";"M";9
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"18";"¯";7
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"19";"M";17
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"19";"¯";17
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"2";"M";1
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"2";"¯";3
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"20";"M";10
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"20";"¯";18
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"21";"M";15
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"21";"¯";19
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"3";"M";5
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"3";"¯";7
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"53A";"M";9
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"53A";"¯";18
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"53B";"M";8
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"53B";"¯";14
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"53C";"M";9
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"53C";"¯";12
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"53D";"M";11
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"53D";"¯";17
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"53E";"M";11
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"53E";"¯";19
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"53F";"M";20
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"53F";"¯";22
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"54";"M";18
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"54";"¯";11
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"55";"M";8
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"55";"¯";5
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"56";"M";6
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"56";"¯";4
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"57";"M";4
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"57";"¯";7
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"58";"M";2
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"58";"¯";4
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"61";"M";4
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"61";"¯";7
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"68-69";"M";1
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"68-69";"¯";4
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"68/69";"M";16
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"68/69";"¯";15
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"69A";"M";2
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"69A";"¯";1
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"72";"M";3
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"72";"¯";4
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"72A";"M";1
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"72A";"¯";1
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"73";"M";5
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"73";"¯";6
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"73A";"¯";1
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"74";"M";4
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"74";"¯";3
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"75";"M";4
"S£UPSK";"BOHATERÓW WESTERPLATTE";"01681";"75";"¯";6
"S£UPSK";"BOLES£AWA CHROBREGO";"01742";"1";"M";1
"S£UPSK";"BOLES£AWA CHROBREGO";"01742";"11";"M";1
