-------------------------------------------------------------------------------------
SELECT ms_nazwa_miasta,ul_nazwa_ulicy,ul_sym_ul,ob_nr_domu,ob_nr_lokalu,ob_plec,count(*) FROM ewd_obywatele,ewd_miasta,ewd_ulice 
WHERE ob_status IN('S','C') AND 
ob_ms_kod_miasta=ms_kod_miasta AND ob_ul_kod_ulicy=ul_kod_ulicy GROUP BY ms_nazwa_miasta, ul_nazwa_ulicy, ul_sym_ul, ob_nr_domu,
ob_nr_lokalu,ob_plec 
ORDER BY ms_nazwa_miasta, ul_nazwa_ulicy, ul_sym_ul, ob_nr_domu,ob_nr_lokalu,ob_plec;
---------------------------------------------------------------------------------
"MS_NAZWA_MIASTA";"UL_NAZWA_ULICY";"UL_SYM_UL";"OB_NR_DOMU";"OB_NR_LOKALU";"OB_PLEC";"COUNT(*)"
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"37";"2";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"37";"3";"M";3
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"37";"3";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"37";"4";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"37";"4";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"37";"6";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"37";"6";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"37";"7";"¯";6
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"37";"7";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"37";"8";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"37";"8";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"38";"1";"M";4
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"38";"1";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"38";"10";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"38";"10";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"38";"11";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"38";"2";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"38";"2";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"38";"2B";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"38";"3";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"38";"4";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"38";"6";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"38";"6";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"38";"6A";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"38";"6A";"¯";4
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"38";"7";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"38";"7";"M";3
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"38";"8";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"38";"9";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"38";"9A";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"38";"9A";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"1";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"10";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"10";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"11";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"12";"¯";3
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"12";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"13";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"13";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"14";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"15";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"15";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"16";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"16";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"17";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"18";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"20";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"20";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"21";"M";3
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"21";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"23";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"24";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"25";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"26";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"27";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"31";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"31";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"32";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"33";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"33";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"36";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"36";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"37";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"38";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"38";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"4";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"4";"M";3
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"40";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"41";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"41";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"42";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"45";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"45";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"5";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"6";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"7";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"8";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"8";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"9";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"39";"9";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"4";"1";"¯";3
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"4";"1";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"4";"2";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"4";"3";"¯";4
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"4";"3";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"4";"4";"¯";5
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"4";"4";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"4";"5";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"4";"5";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"4";"6";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"4";"6";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"4";"7-OF";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"4";"7-OF";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"4";"9O<F<";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"40";"1";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"40";"2";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"40";"2";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"40";"3";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"40";"3";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"40";"4";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"40";"4";"¯";3
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"40";"5";"¯";3
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"40";"6";"M";3
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"40";"6";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"41";"1";"¯";3
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"41";"2";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"41";"2";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"41";"3";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"41";"3";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"41";"4";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"41";"4";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"41";"5";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"41";"6";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"45";"1A";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"45";"2";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"45";"2";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"45";"2A";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"45";"2A<";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"45";"3";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"45";"3";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"45";"4";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"45";"4";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"45";"4A<";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"45";"4A<";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"45-O<F<";"3";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"45-O<F<";"3";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"45-OF";"1";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"45-OF";"1";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"45-OF";"2";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"45-OF";"2";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"48";"1B";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"48";"1B";"¯";4
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"48";"2";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"48";"2";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"48";"3";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"48";"3";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"48";"4";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"48";"5";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"48";"5";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"49";"1";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"49";"4";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"49";"4";"M";3
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"49";"5";"M";3
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"49";"7";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"4-OF";"9";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"4-OF";"9";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"5";"3";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"5";"3";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"5";"4";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"5";"6";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"5";"6";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"5";"7";"¯";6
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"5";"7";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"50";"3";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"50";"3";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"50";"4";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"50";"4";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"50";"5";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"50";"5";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"50";"7";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"51";"3";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"51";"3";"¯";3
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"51";"4";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"51";"4";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"51";"5";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"51";"5";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"51";"7";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"51";"7";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"52";"1";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"52";"2";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"52";"3";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"52";"4";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"52";"4";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"52";"5";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"52";"6";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"52";"6";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"52";"7";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"52";"7";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"53";"10";"¯";3
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"53";"10";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"53";"11";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"53";"11";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"53";"12";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"53";"12";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"53";"13";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"53";"14";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"53";"14";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"53";"3";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"53";"3";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"53";"4";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"53";"5";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"53";"5";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"53";"6A";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"53";"7";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"53";"7";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"53-OF";"14";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"53-OF";"14";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"53-OF";"8";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"53-OF";"8";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"54-55";"3";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"54-55";"3";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"54-55";"4";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"54-55";"4";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"54-55";"5";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"54-55";"6";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"54-55";"6";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"56";"1";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"56";"1";"¯";4
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"56";"3";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"56";"4";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"56";"5";"M";4
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"56";"5";"¯";4
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"56";"6";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"56";"6";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"56";"7";"¯";4
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"56";"7";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"57";"2";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"57";"4";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"57";"5";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"57";"5";"¯";3
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"57";"6";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"57";"6";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"58";"2";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"58";"2";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"58";"3";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"58";"3";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"58";"4";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"58";"4";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"58";"5";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"58";"6";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"58";"6";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"58";"7";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"58";"7";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"59";"1";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"59";"3";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"59";"3";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"59";"4";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"6";"1";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"6";"1";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"6";"2";"M";3
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"6";"2";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"6";"3";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"6";"4A";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"6";"7";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"6";"7";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"60";"1";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"60";"2";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"60";"3";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"60";"3A";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"60";"5";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"60";"5";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"60";"7";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"60";"7";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"7";"2";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"7";"2";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"7";"3";"M";5
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"7";"3";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"7";"4";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"7";"4";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"7";"5";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"7";"7";"¯";3
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"7";"7";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"7";"8";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"7";"8";"M";3
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"8";"1";"¯";3
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"8";"1";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"8";"1A";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"8";"4";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"8";"4";"M";3
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"8";"5";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"8";"5";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"8";"6";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"8";"6";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"8";"7";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"9";"2";"M";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"9";"2";"¯";2
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"9";"3";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"9";"4";"M";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"9";"4";"¯";1
"S£UPSK";"ADAMA MICKIEWICZA";"12740";"9";"5";"M";1
"S£UPSK";"AGNIESZKI OSIECKIEJ";"";"14";"";"¯";1
"S£UPSK";"AGNIESZKI OSIECKIEJ";"";"14";"";"M";3
"S£UPSK";"AGNIESZKI OSIECKIEJ";"";"2";"";"¯";2
"S£UPSK";"AGNIESZKI OSIECKIEJ";"";"2";"";"M";1
"S£UPSK";"AKACJOWA";"00157";"1";"";"¯";2
"S£UPSK";"AKACJOWA";"00157";"1";"";"M";1
"S£UPSK";"AKACJOWA";"00157";"10";"";"¯";3
"S£UPSK";"AKACJOWA";"00157";"10";"";"M";1
"S£UPSK";"AKACJOWA";"00157";"11";"";"¯";3
"S£UPSK";"AKACJOWA";"00157";"11";"";"M";1
"S£UPSK";"AKACJOWA";"00157";"12";"";"M";1
"S£UPSK";"AKACJOWA";"00157";"12";"";"¯";2
"S£UPSK";"AKACJOWA";"00157";"13";"";"¯";1
"S£UPSK";"AKACJOWA";"00157";"13";"";"M";1
"S£UPSK";"AKACJOWA";"00157";"14";"";"¯";2
"S£UPSK";"AKACJOWA";"00157";"15";"";"M";1
"S£UPSK";"AKACJOWA";"00157";"15";"";"¯";2
"S£UPSK";"AKACJOWA";"00157";"16";"";"¯";1
"S£UPSK";"AKACJOWA";"00157";"16";"";"M";1
"S£UPSK";"AKACJOWA";"00157";"17";"";"M";1
"S£UPSK";"AKACJOWA";"00157";"17";"";"¯";1
"S£UPSK";"AKACJOWA";"00157";"18";"";"M";2
"S£UPSK";"AKACJOWA";"00157";"19";"";"M";2
"S£UPSK";"AKACJOWA";"00157";"19";"";"¯";1
"S£UPSK";"AKACJOWA";"00157";"2";"";"¯";1
"S£UPSK";"AKACJOWA";"00157";"20";"";"¯";3
"S£UPSK";"AKACJOWA";"00157";"21";"";"¯";2
"S£UPSK";"AKACJOWA";"00157";"21";"";"M";2
"S£UPSK";"AKACJOWA";"00157";"22";"";"¯";1
"S£UPSK";"AKACJOWA";"00157";"23";"";"M";2
"S£UPSK";"AKACJOWA";"00157";"23";"";"¯";1
"S£UPSK";"AKACJOWA";"00157";"24";"";"¯";1
"S£UPSK";"AKACJOWA";"00157";"24";"";"M";3
"S£UPSK";"AKACJOWA";"00157";"25";"";"¯";1
"S£UPSK";"AKACJOWA";"00157";"25";"";"M";1
"S£UPSK";"AKACJOWA";"00157";"26";"";"M";1
"S£UPSK";"AKACJOWA";"00157";"26";"";"¯";1
"S£UPSK";"AKACJOWA";"00157";"27";"";"¯";1
"S£UPSK";"AKACJOWA";"00157";"27";"";"M";1
"S£UPSK";"AKACJOWA";"00157";"29";"";"¯";1
"S£UPSK";"AKACJOWA";"00157";"3";"";"¯";2
"S£UPSK";"AKACJOWA";"00157";"3";"";"M";4
"S£UPSK";"AKACJOWA";"00157";"31";"";"M";2
"S£UPSK";"AKACJOWA";"00157";"31";"";"¯";1
"S£UPSK";"AKACJOWA";"00157";"33-35";"";"¯";3
"S£UPSK";"AKACJOWA";"00157";"33-35";"";"M";2
"S£UPSK";"AKACJOWA";"00157";"37";"";"¯";1
"S£UPSK";"AKACJOWA";"00157";"37";"";"M";1
"S£UPSK";"AKACJOWA";"00157";"43";"";"¯";1
"S£UPSK";"AKACJOWA";"00157";"43";"";"M";2
"S£UPSK";"AKACJOWA";"00157";"45";"";"M";1
"S£UPSK";"AKACJOWA";"00157";"45";"";"¯";3
"S£UPSK";"AKACJOWA";"00157";"47";"";"M";1
"S£UPSK";"AKACJOWA";"00157";"5";"";"¯";1
"S£UPSK";"AKACJOWA";"00157";"5";"";"M";2
"S£UPSK";"AKACJOWA";"00157";"5A";"";"¯";2
"S£UPSK";"AKACJOWA";"00157";"5A";"";"M";2
"S£UPSK";"AKACJOWA";"00157";"7";"";"M";1
"S£UPSK";"AKACJOWA";"00157";"7";"";"¯";1
"S£UPSK";"AKACJOWA";"00157";"8";"";"¯";1
"S£UPSK";"AKACJOWA";"00157";"8";"";"M";1
"S£UPSK";"AKACJOWA";"00157";"9";"";"¯";1
"S£UPSK";"AKACJOWA";"00157";"9";"";"M";2
"S£UPSK";"AL. HENRYKA SIENKIEWICZA";"19831";"1";"10";"M";3
"S£UPSK";"AL. HENRYKA SIENKIEWICZA";"19831";"1";"10";"¯";2
"S£UPSK";"AL. HENRYKA SIENKIEWICZA";"19831";"1";"11";"M";2
"S£UPSK";"AL. HENRYKA SIENKIEWICZA";"19831";"1";"11";"¯";1
"S£UPSK";"AL. HENRYKA SIENKIEWICZA";"19831";"1";"13";"M";1
"S£UPSK";"AL. HENRYKA SIENKIEWICZA";"19831";"1";"14";"¯";2
"S£UPSK";"AL. HENRYKA SIENKIEWICZA";"19831";"1";"14";"M";3
"S£UPSK";"AL. HENRYKA SIENKIEWICZA";"19831";"1";"15";"¯";3
"S£UPSK";"AL. HENRYKA SIENKIEWICZA";"19831";"1";"15";"M";2
